customerId,products
1578,1
1578,17
5679,1
5679,1
3326,1
3326,1
3326,21
3326,21
1605,39
1605,86
1607,66
1607,33
1607,150
1607,290
9805,12
9805,101
9805,7
5711,257
1618,45
1618,9
1618,131
1618,290
1618,131
1618,290
1618,135
1618,290
1618,45
1618,63
3775,199
3775,281
3775,39
3775,10
3775,87
3775,87
15289,1
15289,1
1628,199
1634,113
1634,96
1634,96
1635,12
1635,149
1642,17
1642,17
1642,97
1642,97
5739,3
5739,3
5739,3
5739,182
5739,22
2322,101
2322,191
2322,191
2322,15
2322,80
12739,55
12739,56
12739,56
12739,56
12739,15
12739,15
12739,15
12739,1
12739,1
12739,1
13943,199
5753,3
5753,3
5753,3
5753,24
5753,250
5756,137
5756,60
5756,95
5756,100
7105,1
7105,1
1676,160
1676,160
13965,1
13965,238
5774,9
5774,9
5774,9
7789,66
7789,21
7789,15
5776,54
5776,54
5776,1
5776,1
5776,0
5776,0
5776,0
5782,0
5782,0
5782,0
5782,12
5782,12
5782,12
5782,1
5782,1
13981,30
13981,9
5061,15
5061,125
5061,125
5061,125
5061,112
9888,91
9888,91
1709,7
1709,7
1709,237
9916,30
9916,12
9916,66
9916,274
14017,54
14017,54
5827,30
5828,12
5828,12
5828,212
5828,66
5828,66
5828,66
5828,259
5828,259
1734,15
1734,7
1734,7
1734,66
1734,66
1735,153
1735,221
1735,147
14027,126
14027,232
1745,170
1758,13
1758,168
15313,288
5864,275
5864,64
5864,64
5864,64
8488,179
15315,61
15315,30
15315,30
15315,296
15335,1
15335,1
14926,9
14926,9
14926,9
14926,45
14926,22
14926,22
14926,50
14926,50
1789,1
1789,1
1789,48
1789,145
1789,298
1789,30
1789,8
1789,36
1789,79
1789,137
14080,16
14080,210
5891,130
5891,5
5891,183
5891,6
5891,6
5891,6
5894,7
9995,21
5901,246
5901,26
5901,32
1806,193
1806,193
1806,193
1808,152
14099,241
14099,283
1817,168
1817,15
9178,9
5919,10
5921,199
10018,237
10018,222
10018,222
5929,45
5929,141
5929,1
5929,118
5929,186
5929,131
5929,144
5929,13
5929,45
5929,297
1835,30
5935,84
5935,129
5935,129
5935,129
15337,27
15337,1
15337,1
15337,232
15326,87
1846,112
15328,21
15328,2
5960,0
5960,0
5960,0
5960,4
311,15
311,113
1677,220
1677,220
1677,10
1677,10
1677,135
14160,288
1873,154
14166,27
14166,13
14166,24
14166,7
14166,7
7140,198
7140,186
7140,186
7140,22
7140,7
7140,4
7140,17
7140,222
7140,222
1680,21
1680,21
1680,21
1680,105
1680,105
1680,1
1680,1
1899,0
1899,0
1904,0
1904,0
1904,0
6003,47
6003,139
6003,9
6003,1
6003,1
10103,39
10103,32
10103,32
10103,32
10103,22
10103,22
10103,22
6012,298
6012,221
6012,61
6012,147
15476,154
15476,154
15476,154
10123,131
10123,102
10123,102
10123,102
10123,9
10123,9
14220,32
14220,32
14220,32
1935,1
1935,1
1935,287
1935,287
6042,11
6042,0
6042,11
6042,0
6042,0
6042,130
6042,211
6042,227
6042,12
6042,289
15343,1
15343,1
15343,146
15343,24
15343,287
15343,192
14236,7
14236,7
14236,7
14113,16
14113,220
14113,0
14113,221
14113,129
14113,221
14113,256
14113,141
14113,274
14113,137
1955,84
14244,4
14244,4
14244,4
15345,1
15345,1
15345,7
15345,7
15345,7
1960,2
1960,2
1960,95
1960,21
1960,295
1962,264
1962,264
1962,80
15341,100
15341,89
15341,99
15341,16
15341,115
15341,115
15341,115
15341,2
15341,131
15341,1
6072,28
6072,204
6072,207
6072,207
6072,207
6072,34
6072,204
6072,61
6072,34
6072,34
7156,77
7156,44
2468,6
2468,74
2468,14
2468,20
9205,40
6778,86
6778,12
1992,0
1992,0
1992,0
6613,238
6613,238
6613,30
1999,5
1999,89
1999,68
1999,68
1999,68
1999,41
1999,41
1999,41
1976,91
1976,91
1976,66
1976,170
1976,170
1976,170
1976,95
1976,14
2010,118
14304,176
14304,24
14304,24
14304,246
6114,7
6114,7
6114,238
6114,0
6114,0
6114,0
6114,232
6114,232
6114,232
6114,199
7023,98
7023,63
7023,110
7023,199
14313,196
6125,254
6126,1
6126,1
2035,1
2035,1
2035,98
2035,98
2035,250
2035,250
2036,149
2036,113
14325,137
2043,39
2046,232
2046,53
2046,131
2046,131
2046,141
2046,232
2046,7
2046,7
2046,92
2046,131
12629,15
12629,82
12629,161
6145,1
6145,1
6146,1
6146,1
15361,22
15361,50
15361,9
2073,67
2073,188
2073,188
2076,1
2076,1
14365,99
14365,1
2078,149
2078,9
2078,9
6491,129
6491,129
6491,0
6491,0
6491,0
6491,54
6491,54
6491,54
14685,26
14685,232
14685,66
14685,12
14685,26
14685,1
14685,257
14685,26
14685,124
14685,1
15368,2
2103,152
2103,137
2103,1
2103,1
2103,4
2103,4
2103,7
2103,7
2107,17
15346,1
15346,1
2117,287
2117,20
2117,264
2130,1
2130,1
2130,125
2130,125
2130,125
15374,1
15374,1
2148,2
2148,14
10598,42
10598,293
10598,293
10598,98
10598,149
10598,89
2152,73
2152,73
2152,101
2152,73
2152,141
2152,39
2152,86
2152,101
2152,1
2152,141
2153,132
2153,60
2153,1
2153,16
2153,59
2153,7
2153,248
2153,59
2153,287
2153,248
6253,66
6253,144
6254,0
6254,0
6254,0
2161,39
2161,39
2161,39
14450,0
14450,0
14450,0
14451,299
14451,4
14451,4
14451,4
10360,140
10360,140
10360,140
14457,32
14457,32
14457,32
6267,250
6267,221
6267,221
14698,2
10366,120
14471,192
14471,207
2189,283
2193,23
14483,146
14483,199
14483,189
14483,5
14483,5
14483,12
14483,12
14483,1
6292,60
6292,60
6293,0
6293,0
6293,0
6293,80
6293,1
6293,1
6293,123
6293,105
6293,5
6293,5
6295,1
6295,1
2200,21
10848,299
10848,13
10848,50
10848,282
10848,12
10848,43
10848,43
15349,141
15349,191
15349,175
15349,101
15349,146
10396,22
10396,22
10396,22
6317,222
6317,179
2222,100
2222,100
2222,1
10420,125
10420,125
10420,125
10420,154
10420,154
10420,0
10420,0
10420,154
10420,1
10420,0
2231,93
2231,99
2231,66
2231,44
2231,9
2231,199
2231,0
2231,1
2231,93
2231,0
6621,51
13343,124
13343,24
2236,1
2236,1
2236,5
2236,56
2236,26
2242,221
2242,264
2242,264
2242,264
2242,1
2242,1
2242,277
2242,277
2242,113
2245,288
2246,0
2246,0
2246,0
2249,243
2249,147
14805,189
14805,19
14805,238
14805,21
14805,4
14805,114
14805,147
14805,221
6350,1
6350,1
15395,54
6368,95
6368,30
6368,12
14565,134
15399,22
15399,152
15399,99
15399,1
15399,1
15399,1
10476,152
2286,260
2286,157
2286,77
2286,44
2286,14
2286,124
2286,124
2286,13
2286,2
6403,15
2312,282
2312,7
15080,7
15080,15
15080,240
15080,240
15080,255
6418,1
6418,1
10517,80
10517,7
10517,99
10517,99
14614,284
14614,284
14626,17
14628,7
14628,45
2342,5
2342,2
2342,2
2342,291
15410,140
6448,20
6448,287
6448,66
6448,66
2358,147
2358,78
2358,15
2358,170
2358,12
2358,12
2358,66
2358,221
10551,86
10551,39
2363,0
2363,0
2363,0
2363,15
15415,54
15415,54
15415,54
15415,115
15415,20
15415,281
10575,201
10575,201
14681,1
14681,1
14681,177
14682,6
14682,1
14682,1
14683,10
14683,10
14683,10
14683,141
14683,95
14684,66
14684,237
14684,211
14684,32
14684,32
14684,1
14684,1
2397,189
2397,4
2397,4
2397,0
2397,0
2397,0
2397,61
7172,77
7172,26
7172,7
7172,7
6496,163
6496,127
14689,276
14689,182
14689,234
14689,218
14689,218
14689,114
14689,1
14689,77
14689,276
14689,114
14690,31
14690,21
14690,53
14690,31
14690,1
14690,21
14690,53
14690,45
14690,1
14690,53
14691,1
14691,96
14691,91
14691,61
14691,19
14691,221
14691,91
14691,19
14691,299
14691,19
14692,63
14693,139
14693,140
14693,93
14693,139
14693,0
14693,288
14693,93
14693,220
14693,140
14693,288
14694,154
14695,207
14695,6
14695,6
14695,129
14695,129
14695,52
14696,17
14696,17
14696,152
14696,298
14697,39
14699,101
14699,101
14699,143
14699,143
14699,14
14699,14
14699,258
14699,258
14703,70
14705,3
14705,3
14705,3
14705,1
14705,20
14705,250
14705,153
14705,135
14705,137
14705,2
14706,77
14706,184
14706,30
14708,284
14708,129
14708,129
14708,129
14708,26
14708,26
14709,1
14709,1
14709,18
14709,18
14709,18
14710,153
14711,286
14711,286
14711,180
14712,38
14712,61
14712,8
14712,126
14712,48
14712,79
14712,273
14713,0
14713,0
14713,141
14713,106
14713,179
14714,169
14714,169
14714,169
14714,28
14718,286
14719,18
14719,18
14719,89
14720,228
14720,101
14722,196
14722,196
14724,245
14724,245
14724,245
14724,1
14724,1
14724,55
14724,219
14725,77
14725,113
14725,113
14725,26
14726,191
14726,1
14726,1
14726,0
14726,0
14726,0
14726,145
14726,145
14726,17
14726,17
14727,95
14727,95
14730,61
14730,1
14730,1
14730,141
14731,200
14731,77
14731,34
14731,133
14731,133
14731,34
14731,77
14731,109
14731,4
14731,88
14733,77
14733,101
14734,30
14734,30
14734,251
14735,268
14735,80
14736,234
14737,2
14737,37
14737,275
14737,283
14738,283
14742,50
14743,298
14744,60
14744,280
14744,280
14744,202
14744,89
14744,232
14745,66
14745,26
14745,40
14745,135
14745,23
14745,23
14745,163
14745,163
14745,163
14745,145
2458,2
2458,1
2458,1
2458,94
2458,95
14747,1
14747,207
14747,0
14747,207
14747,147
14747,204
14747,207
14747,204
14747,1
14747,220
14748,94
14748,126
14748,126
14748,126
14748,112
14748,112
14748,1
14748,1
2465,13
2465,182
2465,14
2465,105
2465,13
2465,51
2465,21
2465,40
2465,51
2465,40
14754,55
14754,283
6564,9
6564,137
14757,286
14757,5
14757,286
14757,15
14757,12
14757,213
14757,7
14757,37
14757,37
14757,1
14758,209
14758,156
14759,1
14759,1
14760,2
14760,2
6556,257
6556,288
6556,134
6556,134
14762,188
14763,1
14763,1
14763,73
14763,73
14763,73
14764,89
14764,14
14764,2
14765,299
14765,0
14765,0
14765,118
14765,39
14765,213
14765,298
14765,66
14765,86
14765,118
14766,26
14766,26
14766,26
14766,9
14766,10
14768,125
14768,125
14768,125
14768,17
14769,45
14769,73
14769,186
14769,257
14769,28
14769,0
14769,183
14769,0
14769,186
14769,218
14771,16
14772,2
14772,153
14772,259
14772,84
14772,7
14772,168
14773,45
14773,45
14773,24
14773,118
14773,118
14773,0
14773,0
14773,0
14773,46
14774,1
14774,1
14774,54
14774,54
14774,54
14775,1
14775,8
14775,135
14775,259
14775,1
14775,38
14775,64
14775,8
14775,177
14775,98
10680,175
10680,172
10680,109
10680,9
10680,100
10680,100
10680,100
10680,153
10680,269
14777,219
14777,141
14777,134
14777,181
14777,39
14777,86
14778,238
14778,86
14778,1
14778,51
14778,51
14778,101
14779,253
14780,6
14780,207
14780,137
14783,11
14783,17
14783,0
14783,222
14783,114
14783,4
14783,0
14783,61
14783,250
14783,11
14784,14
14784,9
14784,208
14785,86
14785,112
14785,121
14785,39
14785,221
14785,215
14785,99
14786,109
14786,17
14786,17
14787,5
14787,109
14788,88
14788,20
14788,20
14788,127
14788,127
14788,127
14788,94
14789,278
14789,265
14789,1
14789,1
14790,11
14790,11
14790,11
14753,1
14753,1
14753,84
14753,60
14753,60
14792,131
14792,131
14792,131
14792,1
14792,1
14792,52
14792,52
14792,137
14792,141
14792,232
14793,66
14793,0
14793,0
14793,0
14794,82
14794,82
14794,110
14794,110
14794,243
14794,243
14796,1
14796,86
14796,189
14797,9
14798,109
14798,100
14798,98
14798,98
14798,55
14798,296
14799,220
14799,220
14799,220
14799,78
14799,10
14799,10
14799,113
14799,286
14800,6
14800,5
14800,5
14800,154
14800,154
14800,154
14800,7
14800,7
14800,7
14801,51
14801,1
14801,1
14802,66
14802,250
14802,7
14803,114
14804,1
14804,1
10709,9
10709,1
10709,61
10709,61
14806,7
14806,7
14807,110
14807,110
14807,144
14807,211
14808,0
14808,0
14808,7
14810,63
14810,63
14810,64
14810,64
14810,250
14810,1
14810,257
14810,99
14811,90
14811,135
14811,214
14811,172
14812,37
14812,0
14812,0
14812,298
14812,1
14812,34
14812,34
14812,37
14812,0
14812,37
14813,10
14813,146
14813,283
14814,99
14814,24
14815,1
14815,1
14815,101
14815,257
14815,257
14816,7
14816,77
14816,7
14816,77
14816,208
14816,13
14816,283
14816,114
14816,217
14816,131
14817,21
14818,238
14818,0
14818,93
14818,61
14818,238
14818,1
14818,14
14818,2
14818,0
14818,119
14819,1
14819,1
14819,280
14819,280
14820,5
14820,118
14820,118
14820,118
14820,94
14821,1
14821,1
14822,273
14823,288
14823,288
14823,288
14823,209
14823,7
14823,7
14824,216
14825,39
14825,39
14825,289
2538,9
2538,7
2538,284
2538,284
2538,10
2538,90
14827,122
14827,30
14827,30
14827,99
14827,99
14827,1
14827,1
14828,214
14828,214
14828,183
14830,123
14830,123
14830,89
14830,89
14830,7
14830,232
14831,121
14831,121
14831,22
14831,22
14831,22
14831,209
14831,220
14831,154
14831,154
14833,180
14833,80
14833,80
14833,9
14834,27
14834,27
14834,27
14834,9
14834,9
14834,9
14834,15
14834,32
14834,32
14834,32
14835,283
14835,219
14835,4
14835,1
14835,129
14835,129
14835,129
14835,7
14835,7
14836,17
14836,95
14836,1
14836,1
14836,51
14836,21
14836,291
14837,298
14837,298
14837,1
14837,1
14837,152
14838,101
14839,0
14839,0
14839,0
14839,1
14839,1
14840,9
14840,9
14840,9
14842,17
14842,222
14842,273
14842,283
2555,148
14844,1
14844,1
14845,13
14845,13
6654,1
6654,1
6654,146
14847,78
14847,99
14848,1
14848,1
14848,89
14848,89
14849,201
14850,208
14850,27
14850,27
14850,26
14850,5
14850,1
14850,32
14850,9
14850,77
14851,4
14851,4
14851,9
14851,98
14851,9
14851,4
14851,147
14851,30
14851,24
14851,274
14852,7
14852,41
14852,41
14852,41
14852,237
14852,9
14852,68
14852,68
14852,68
10757,199
10757,199
14854,221
14854,232
14854,61
14854,191
14855,12
14855,214
14855,214
14856,32
14856,32
14856,32
14856,1
14856,1
14857,30
14859,299
14859,220
14859,4
14860,0
14860,0
14860,0
14860,240
14860,130
14861,20
14861,0
14861,0
14861,0
14861,299
14861,13
14862,39
14862,147
14862,1
14862,240
14862,37
14862,37
14862,21
14862,240
14862,37
14862,1
14863,228
14863,137
14864,297
14865,24
14865,50
14868,238
14868,1
14868,1
14869,97
14870,255
14870,265
14871,1
14871,286
14874,175
14875,124
14876,264
14876,1
14876,1
14877,1
14877,1
14877,50
14877,50
14877,50
14877,45
14877,141
14878,26
14878,26
14879,70
14879,188
2592,149
14882,1
14883,216
14883,1
14883,1
14883,49
14883,49
14883,50
14886,0
14886,0
14886,0
14886,1
14886,1
14887,1
14887,1
14889,21
14891,232
14892,46
14892,122
14892,122
14894,28
14894,28
14894,28
14894,1
14894,1
14895,54
14895,54
14895,54
14895,41
14895,30
14895,1
14897,42
14897,222
14897,222
14898,78
14898,0
14898,0
14898,0
14899,264
14899,1
2612,1
2612,1
2612,199
2612,298
2612,9
2612,0
2612,0
2612,0
14901,92
14901,0
14901,0
14901,0
14901,24
14901,90
14902,276
14902,66
14902,66
14902,66
14905,221
14905,140
14905,227
14905,7
14905,7
14907,212
14907,157
14907,160
14908,217
14908,1
14908,1
14908,56
14910,125
14910,125
14910,113
14910,113
14910,147
14910,22
14910,22
14910,22
14911,1
14911,1
14911,0
14911,0
14911,0
14912,141
14912,0
14912,0
14912,0
14913,131
14913,50
14913,17
14913,1
14913,1
14914,106
14914,14
14914,61
14915,61
14915,44
14916,37
14916,37
14916,37
14916,98
14917,126
14917,126
14918,293
14918,20
14918,175
14918,227
14918,24
14919,121
14919,22
14919,13
14920,21
14920,246
14921,15
14921,12
14921,12
14921,12
14921,37
14921,37
14921,37
14921,14
14921,16
14921,16
14922,266
14922,77
14922,77
14923,98
14923,98
14923,156
14924,232
14924,1
14924,1
2638,141
2638,163
2638,163
2638,232
14927,5
14927,7
14927,101
14927,220
14927,280
14927,283
14927,227
14927,15
14927,54
14927,220
14929,13
14929,13
14930,13
14930,240
14930,1
14930,258
14932,235
14932,235
14932,98
14933,152
14933,298
14934,264
14934,162
14934,265
14934,295
14934,1
14934,42
14934,53
14934,194
14934,273
14934,1
14935,196
14935,196
14935,9
14935,183
14935,39
14935,12
14935,12
14935,12
14935,114
14936,122
14936,54
14936,54
14936,15
14937,133
14938,98
14938,24
14938,24
14938,7
14938,7
14938,229
14939,101
14940,297
14940,7
14940,14
14941,126
14941,126
14941,126
14942,37
14943,1
14943,1
14943,251
14943,2
14943,2
14943,4
14943,4
14943,256
14944,184
14945,30
14946,16
14946,16
14947,1
6756,1
6756,1
6756,77
6756,150
6756,221
14949,2
14949,153
6758,114
14952,179
14952,227
14953,141
14953,46
14953,46
14953,46
14953,233
14953,137
14954,101
14954,11
14954,138
14954,7
14954,127
14954,137
14954,39
14954,291
14954,141
14954,127
14955,1
14955,1
14955,21
14956,251
14956,198
14956,150
14956,141
14956,296
14956,264
14957,7
14957,0
14957,0
14957,0
14957,4
14957,55
14957,77
14958,1
14958,22
14958,22
14958,22
14959,227
14959,172
14959,268
14959,16
14959,20
14960,28
14960,49
14960,49
14960,50
14960,70
14960,115
14960,45
14960,8
14960,113
14960,100
14961,30
14961,183
14961,20
14961,9
14961,9
14961,142
14961,89
14963,153
14964,1
14964,1
14964,141
14965,61
14966,0
14966,0
14966,0
14967,199
14967,77
14967,37
14967,37
14967,172
14968,57
14968,57
14968,39
14969,0
14969,21
14969,222
14969,1
14970,193
14971,22
14971,22
14971,22
14972,22
14972,22
14972,22
14972,146
14972,98
14972,147
14972,147
14974,55
14974,55
14974,163
14974,163
14974,163
14975,0
14975,7
14975,141
14975,0
14975,77
14975,2
14975,0
14975,73
14975,1
14975,126
14976,286
14976,137
14976,99
14977,134
14977,170
14977,1
14977,1
14978,146
14978,98
14979,209
14980,82
14980,26
14980,26
14980,4
14981,211
14981,211
14981,110
14981,110
14981,110
14981,86
14982,32
14982,32
14982,32
14982,26
14985,153
14986,240
14986,250
14986,1
14986,1
14987,61
14987,229
14987,229
14987,106
14987,286
14987,98
14989,238
14989,166
14989,10
14989,10
14989,32
14989,32
14989,26
14990,1
14990,1
14991,219
14992,1
14992,129
14992,129
14993,1
14993,1
14994,50
14994,0
14994,1
14994,221
14994,297
14994,0
14994,297
14994,0
14994,1
14994,73
14995,50
14995,1
14995,105
14995,198
14995,8
14995,88
14995,94
14996,9
14996,1
14996,1
14996,30
14996,30
14996,30
14997,12
14997,12
14997,219
14997,5
14997,39
14997,295
14997,5
14997,30
14997,39
14997,295
14999,269
15000,218
15001,153
15001,1
15001,1
15003,1
15003,1
15004,6
15004,6
15004,222
15005,299
15005,1
15005,1
15005,0
15005,0
15005,0
15005,9
15005,169
15007,289
15007,144
15007,144
15007,144
15008,141
15009,78
15009,7
15010,0
15010,0
15010,98
15010,147
15010,1
15011,0
15011,0
15011,0
15011,119
15011,53
15015,1
15015,1
15016,9
15016,183
2729,231
2729,92
2729,92
2729,70
2729,231
2729,62
2729,8
2729,231
2729,4
2729,8
14791,135
15020,256
15020,1
15020,1
15020,236
15021,6
15021,6
15021,6
15021,12
15022,199
15022,24
15022,7
15022,154
15022,154
15022,154
15023,1
15023,1
15023,122
15023,173
15023,12
15024,10
15024,129
15024,129
15025,142
15026,24
15026,10
15026,24
15026,1
15026,100
15026,7
15026,7
15026,10
15026,10
15026,100
15027,265
15027,10
15027,28
15027,130
15027,5
15028,113
15028,36
15028,36
15028,175
15028,109
15028,169
15029,62
15029,211
15029,268
15029,268
15029,70
2742,99
2742,7
15031,9
15031,133
15031,1
15032,99
15032,9
15032,146
15032,199
15036,24
15036,77
15036,77
15036,10
15036,10
15036,10
15036,97
15037,56
15037,89
15037,1
15038,232
15038,7
15038,22
15040,286
15040,286
15040,199
15041,199
15041,1
15041,1
15041,30
15042,129
15042,129
15042,129
2755,12
2755,12
2755,12
2755,276
2755,276
2755,276
15044,18
15044,18
15044,12
15044,51
15044,0
15044,18
15044,123
15044,0
15044,138
15044,6
15046,89
15046,89
15046,86
15046,232
15047,6
15047,6
15048,22
15050,1
15050,1
15051,62
15051,2
15051,55
15051,54
15051,54
15051,58
15051,58
15051,233
15051,170
15051,134
15052,135
15052,131
15052,45
15053,9
15053,1
15053,1
15053,231
15054,102
15054,282
15054,2
15054,2
15054,163
15054,169
15054,163
15054,172
15054,163
15054,186
15055,99
15055,7
15056,10
15056,10
15056,73
15059,147
15059,1
15059,1
15059,221
15060,5
15061,98
15061,7
15061,256
15061,47
15061,96
15061,96
15061,2
15061,8
15061,273
15062,199
15063,7
15063,7
15063,7
15063,12
15063,12
15063,12
15065,5
15065,20
15065,20
15065,13
15065,7
15066,153
15066,288
15066,96
15066,188
15066,188
15066,49
10971,238
10971,66
10971,1
10971,1
10971,30
10971,124
10971,86
15070,10
15070,10
15071,1
15071,4
15071,4
15071,98
15071,98
15071,7
15071,7
15071,55
15071,152
15074,237
15075,1
15075,191
15075,189
15075,54
15075,238
15075,202
15075,1
15075,5
15075,4
15075,54
15076,232
15076,78
15076,12
15076,12
15076,66
15076,66
15076,10
15076,10
15076,10
15077,246
15077,6
15077,6
15077,6
15078,1
15079,7
15082,15
6891,170
6891,134
6891,66
10988,22
10988,5
10988,5
15085,145
15085,86
15085,153
15085,66
15085,289
15085,1
15085,1
15086,101
15086,127
15086,99
15086,24
15086,227
15086,127
15086,77
15086,7
15086,127
15086,77
15087,1
15087,1
15088,89
15089,1
15089,1
15090,60
15090,60
15090,60
15090,1
15090,1
15090,190
15090,190
15092,30
15092,238
15092,1
15092,1
15092,5
15092,5
15092,66
15092,66
15092,66
15093,1
15093,1
15093,0
15093,0
15093,0
15094,1
15094,1
15094,21
15095,50
15095,9
15097,183
15097,10
15097,10
15097,10
15098,231
15098,1
15098,1
15099,1
15099,1
15101,2
15102,10
15102,10
11007,237
11007,129
11007,129
11007,129
11007,15
11007,15
15104,7
15104,7
15104,1
15104,1
15105,177
15105,66
15105,80
15105,274
15105,0
15105,0
15106,22
15107,0
15107,0
15107,0
15107,10
15107,10
15107,10
15107,30
15107,267
15108,0
15108,0
15108,0
15108,221
15109,5
15110,154
15110,154
15110,154
15110,160
15112,1
15112,1
15112,0
15112,0
15112,0
6922,51
15115,147
15115,100
15115,100
15115,100
15115,221
15115,1
15115,1
15115,42
15117,1
15117,1
15118,106
15118,101
15118,91
15118,91
15118,1
15118,1
15118,296
15118,296
15119,95
15119,0
15119,61
15119,162
15119,0
15119,199
15119,141
15119,275
15119,7
15119,0
15121,56
15121,56
15122,100
15122,100
15122,100
15122,1
15122,1
15122,0
15122,0
15122,0
15122,99
15124,52
15124,52
15124,52
15124,4
15124,4
15124,4
15125,26
15125,26
15126,21
15126,199
15126,199
15126,0
15126,0
15126,0
15126,1
15126,1
14809,30
14809,30
14809,30
14809,22
14809,22
14809,22
15128,289
15128,282
15130,50
15131,16
15132,218
15132,218
15132,88
15132,88
15133,227
15133,1
15133,30
15133,73
15133,30
15133,30
15133,73
15133,295
15133,221
15133,112
15134,153
15134,173
15135,284
15135,26
15135,26
15135,22
15135,142
15135,22
15135,1
15135,284
15135,22
15135,26
15136,45
15136,0
15136,101
15136,0
15136,15
15136,18
15136,131
15136,131
15136,89
15136,0
15137,90
15137,26
15137,129
15137,129
15138,240
15138,135
15138,276
15138,276
15138,0
15138,0
15138,0
15139,32
15139,32
15139,32
15140,1
15140,1
15141,99
15142,99
15142,1
15142,56
15142,56
15142,24
15142,100
15142,100
15142,186
15143,54
15143,54
15143,54
15143,220
15144,144
15144,7
15144,184
15145,52
15145,63
15145,295
15145,295
15145,137
15145,100
15145,1
15145,1
15145,115
15146,49
15146,49
15146,49
15147,151
15149,257
15149,114
15149,11
15149,11
15149,9
15150,8
15150,8
15150,8
15150,1
15150,1
15150,2
15150,2
15150,36
15150,196
15151,24
15152,115
15152,115
15152,52
15152,4
15152,4
15152,4
15152,126
15152,15
15152,21
15152,21
15153,7
15153,7
15153,7
15153,1
15153,1
15154,287
15154,101
15154,24
15154,175
15154,7
15154,251
15155,7
15155,7
15155,257
15156,222
15156,146
15156,0
15156,0
15156,0
15157,32
15157,32
15157,32
15157,209
15158,1
15158,1
15159,1
15159,1
15160,0
15160,0
15160,0
15161,196
15163,1
15163,1
15163,179
15163,179
15165,0
15165,0
15165,0
15166,98
15166,115
15167,68
15167,189
15167,4
15167,4
15167,1
15167,40
15168,62
15168,70
15169,131
15169,131
15169,54
15169,54
15169,30
15169,30
15169,10
15169,129
15169,129
15170,78
15170,45
15171,299
15172,199
11077,115
11077,148
11077,95
11077,181
11077,1
11077,98
11077,181
11077,5
11077,22
11077,1
15174,11
15174,86
15174,23
15175,1
15175,1
15175,7
15175,5
15175,5
15175,60
15175,60
15176,60
15176,60
15176,10
15176,10
15176,1
15176,1
15176,77
15176,77
15176,154
15176,154
15177,117
15177,117
15177,268
15177,9
15177,9
15177,265
15177,99
15177,0
15177,0
15178,30
15178,101
15178,93
15178,7
15178,56
15178,56
15178,16
15178,93
15178,257
15178,30
15179,145
15179,0
15179,0
15179,0
15179,7
15180,147
15180,24
15180,180
15181,0
15181,0
15181,0
15181,237
15181,1
15181,54
15181,54
15183,1
15183,1
15184,98
15184,98
15184,98
11089,2
11089,233
11089,278
11089,286
11089,286
11089,286
15186,275
15187,51
15187,183
15190,8
15190,8
15190,8
15190,36
15190,36
15190,36
15191,1
15191,1
15192,1
15192,1
15192,211
15192,211
15192,211
15192,199
15192,199
15193,1
15193,1
15194,287
15195,99
15196,182
15196,21
15197,274
15197,1
15197,0
15197,60
15197,28
15197,0
15197,14
15197,274
15197,28
15197,15
15198,52
15198,4
15198,4
15199,6
15199,160
15199,6
15199,184
15199,118
15199,10
15199,10
15199,184
15199,160
15199,118
15200,182
15201,4
15201,4
15201,299
15201,299
15201,299
15202,12
15202,140
15202,39
15203,26
15203,4
15203,137
15203,138
15203,2
15203,250
15203,250
15203,250
2534,30
15206,95
15206,95
15208,201
15208,133
15208,56
15208,101
15208,24
15209,34
15209,34
15209,34
15209,231
15209,62
15209,145
15210,43
15210,196
15210,24
15210,1
15211,298
15211,196
15212,41
15212,153
15212,21
15212,198
15212,261
15212,21
15212,41
15212,68
15212,41
15212,14
15213,15
15213,55
15213,55
15213,66
15213,20
15213,273
15213,55
15213,66
15213,15
15213,66
15214,269
15214,269
15214,81
15216,131
15216,131
15216,131
15217,0
15217,0
15217,0
15218,30
15218,22
15218,22
15218,22
15219,135
15219,115
15219,2
15219,2
15219,60
15219,96
15219,12
15219,89
15219,89
15220,22
15220,4
15220,98
15220,50
15220,139
15220,1
15220,113
15220,4
15220,4
15220,0
15221,118
15221,0
15221,8
15221,274
15221,263
15221,231
15221,240
15221,0
15221,259
15221,0
15222,1
15222,237
15222,123
15222,125
15222,125
15222,27
15222,1
15222,26
15222,27
15222,64
15223,1
15223,77
15223,161
15223,18
15223,24
15226,149
15226,79
15226,79
15226,1
15227,249
15227,249
15227,249
15227,115
15227,98
15227,126
15228,5
15228,5
15228,295
15228,129
15228,129
14826,7
14826,14
15230,1
15230,1
15231,115
15231,115
15231,1
15231,1
15233,98
15233,45
15233,45
15233,45
15233,237
15233,237
15233,237
15234,60
15235,99
15235,77
15236,1
15236,1
15237,66
15237,1
15237,97
15237,106
15237,16
15237,96
15238,124
15238,124
15238,205
15240,1
15240,1
15242,296
15242,233
15243,40
15243,254
15243,18
15243,18
15243,199
15243,15
15243,1
15243,1
15243,113
15244,64
15244,5
15244,5
15245,89
15245,89
15246,1
15246,1
15246,24
15246,24
15246,24
15250,77
7059,1
7059,1
7059,97
15252,219
15252,126
15252,126
15252,11
15252,11
15253,0
15253,0
15253,0
15253,146
15253,86
15254,213
15254,84
15254,89
15254,29
15255,265
15255,78
15255,66
15255,66
15255,66
15255,181
15255,181
15255,181
15255,170
